LECROYWP735Zi	47716	Histogram
Segments	1	SegmentSize	976
Segment	TrigTime	TimeSinceSegment1
#1	10-Jul-2025 12:05:29	0                 
Time	Ampl
-5.52e-010	12
-5.5e-010	4
-5.48e-010	12
-5.46e-010	10
-5.44e-010	10
-5.42e-010	12
-5.4e-010	6
-5.38e-010	13
-5.36e-010	5
-5.34e-010	14
-5.32e-010	14
-5.3e-010	19
-5.28e-010	12
-5.26e-010	10
-5.24e-010	18
-5.22e-010	20
-5.2e-010	8
-5.18e-010	20
-5.16e-010	5
-5.14e-010	18
-5.12e-010	17
-5.1e-010	13
-5.08e-010	13
-5.06e-010	22
-5.04e-010	10
-5.02e-010	26
-5e-010	23
-4.98e-010	22
-4.96e-010	14
-4.94e-010	31
-4.92e-010	11
-4.9e-010	22
-4.88e-010	20
-4.86e-010	18
-4.84e-010	22
-4.82e-010	21
-4.8e-010	19
-4.78e-010	21
-4.76e-010	19
-4.74e-010	33
-4.72e-010	19
-4.7e-010	19
-4.68e-010	33
-4.66e-010	21
-4.64e-010	21
-4.62e-010	28
-4.6e-010	31
-4.58e-010	32
-4.56e-010	34
-4.54e-010	33
-4.52e-010	34
-4.5e-010	34
-4.48e-010	30
-4.46e-010	36
-4.44e-010	39
-4.42e-010	24
-4.4e-010	31
-4.38e-010	40
-4.36e-010	46
-4.34e-010	45
-4.32e-010	49
-4.3e-010	40
-4.28e-010	35
-4.26e-010	40
-4.24e-010	50
-4.22e-010	45
-4.2e-010	61
-4.18e-010	65
-4.16e-010	41
-4.14e-010	46
-4.12e-010	53
-4.1e-010	68
-4.08e-010	47
-4.06e-010	54
-4.04e-010	46
-4.02e-010	67
-4e-010	58
-3.98e-010	69
-3.96e-010	71
-3.94e-010	55
-3.92e-010	76
-3.9e-010	58
-3.88e-010	79
-3.86e-010	82
-3.84e-010	65
-3.82e-010	75
-3.8e-010	71
-3.78e-010	73
-3.76e-010	88
-3.74e-010	95
-3.72e-010	79
-3.7e-010	96
-3.68e-010	86
-3.66e-010	86
-3.64e-010	101
-3.62e-010	85
-3.6e-010	120
-3.58e-010	103
-3.56e-010	85
-3.54e-010	94
-3.52e-010	99
-3.5e-010	109
-3.48e-010	120
-3.46e-010	132
-3.44e-010	118
-3.42e-010	109
-3.4e-010	125
-3.38e-010	139
-3.36e-010	127
-3.34e-010	148
-3.32e-010	138
-3.3e-010	121
-3.28e-010	139
-3.26e-010	141
-3.24e-010	161
-3.22e-010	141
-3.2e-010	143
-3.18e-010	144
-3.16e-010	170
-3.14e-010	173
-3.12e-010	147
-3.1e-010	181
-3.08e-010	167
-3.06e-010	167
-3.04e-010	173
-3.02e-010	181
-3e-010	200
-2.98e-010	189
-2.96e-010	213
-2.94e-010	203
-2.92e-010	232
-2.9e-010	224
-2.88e-010	218
-2.86e-010	207
-2.84e-010	220
-2.82e-010	214
-2.8e-010	250
-2.78e-010	251
-2.76e-010	236
-2.74e-010	238
-2.72e-010	265
-2.7e-010	250
-2.68e-010	266
